adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,8,2003,15.25,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,9,2003,15.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,10,2003,16.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,11,2003,18.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,12,2003,18.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,1,2004,17.75,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,2,2004,17.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,3,2004,17.25,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,4,2004,18.125,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,5,2004,17.6563,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,6,2004,22.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,7,2004,22.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,8,2004,28.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,9,2004,22.5391,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,10,2004,27.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,11,2004,27.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,12,2004,27.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,2,2014,53.25,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,7,2014,63.25,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,8,2014,63.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,9,2014,64.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,10,2014,65.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,11,2014,64.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,12,2014,61.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,1,2015,53.25,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,2,2015,47.75,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,3,2015,47.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,4,2015,47.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,5,2015,47.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,6,2015,47.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,7,2015,45.25,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,8,2015,46.25,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,9,2015,46.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,10,2015,50.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,11,2015,47.75,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,12,2015,47.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,1,2016,45.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,2,2016,40.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,3,2016,37.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,4,2016,36.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,5,2016,36.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,6,2016,36.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,7,2016,38.25,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,8,2016,38.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,9,2016,39.75,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,10,2016,43.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,11,2016,51.25,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,12,2016,49.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,1,2017,46.5,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,2,2017,45.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,3,2017,44.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,4,2017,44.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,5,2017,44.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,284,Fuel (diesel),87,AFN,15,Retail,15,L,6,2017,44.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,2,2014,57.55,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,7,2014,56.6,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,8,2014,56.625,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,9,2014,57.0,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,10,2014,57.375,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,11,2014,57.65,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,12,2014,57.725,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,1,2015,57.55,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,2,2015,57.225,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,3,2015,57.475,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,4,2015,57.625,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,5,2015,59.225,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,6,2015,60.1,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,7,2015,60.35,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,8,2015,63.45,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,9,2015,63.6,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,10,2015,64.175,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,11,2015,66.125,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,12,2015,67.475,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,1,2016,68.325,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,2,2016,68.6125,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,3,2016,68.275,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,4,2016,68.175,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,5,2016,68.375,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,6,2016,68.65,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,7,2016,68.35,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,8,2016,66.85,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,9,2016,67.4,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,10,2016,65.65,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,11,2016,66.4,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,12,2016,66.55,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,1,2017,66.575,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,2,2017,66.95,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,3,2017,67.625,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,4,2017,67.175,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,5,2017,67.55,WFP
1,Afghanistan,272,Badakhshan,266,Fayzabad,305,Exchange rate,87,AFN,15,Retail,56,USD/LCU,6,2017,67.85,WFP
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,1,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,2,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,3,2000,116250.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,4,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,5,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,6,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,7,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,8,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,9,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,10,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,11,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,12,2000,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,1,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,2,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,3,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,4,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,5,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,6,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,7,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,8,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,9,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,10,2001,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,11,2001,112500.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,12,2001,95000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,1,2002,100000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,2,2002,100000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,3,2002,100000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,4,2002,100000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,5,2002,100000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,6,2002,125000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,7,2002,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,8,2002,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,9,2002,150000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,10,2002,185000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,11,2002,180000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,12,2002,200000.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,2,2014,250.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,7,2014,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,8,2014,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,9,2014,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,10,2014,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,11,2014,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,12,2014,295.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,1,2015,250.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,2,2015,250.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,3,2015,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,4,2015,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,5,2015,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,6,2015,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,7,2015,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,8,2015,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,9,2015,288.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,10,2015,250.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,11,2015,275.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,12,2015,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,1,2016,262.5,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,2,2016,212.5,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,3,2016,225.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,4,2016,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,5,2016,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,6,2016,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,7,2016,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,8,2016,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,9,2016,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,10,2016,275.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,11,2016,250.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,12,2016,250.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,1,2017,250.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,2,2017,250.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,3,2017,287.5,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,4,2017,300.0,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,5,2017,337.5,WFP"
"1,Afghanistan,272,Badakhshan,266,Fayzabad,465,""Wage (non-qualified labour, non-agricultural)"",87,AFN,15,Retail,51,Day,6,2017,350.0,WFP"
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,1,2014,45.3375,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,2,2014,45.45,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,3,2014,46.6125,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,4,2014,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,5,2014,52.8,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,6,2014,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,7,2014,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,8,2014,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,9,2014,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,10,2014,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,11,2014,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,12,2014,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,1,2015,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,2,2015,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,3,2015,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,6,2015,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,7,2015,55.6,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,8,2015,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,9,2015,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,10,2015,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,11,2015,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,12,2015,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,1,2016,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,2,2016,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,3,2016,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,4,2016,50.0,WFP
1,Afghanistan,275,Balkh,267,Mazar,55,Bread,87,AFN,15,Retail,5,KG,5,2016,50.0,WFP
